order_item_id,order_id,product_id,quantity,unit_price
6229,3710,40,1,3597
6230,3711,86,1,1087
6231,3712,254,1,1388
6232,3713,122,2,3391
6233,3713,221,2,549
6234,3713,118,1,1985
6235,3714,196,1,1458
6236,3715,70,1,1664
6237,3715,63,1,2111
6238,3716,150,2,2232
6239,3716,224,1,946
6240,3717,26,1,3195
6241,3717,75,1,1776
6242,3718,70,1,1664
6243,3719,8,1,1392
6244,3720,68,1,1955
6245,3721,123,1,674
6246,3722,27,1,4308
6247,3722,7,1,1684
6248,3723,184,1,1478
6249,3723,190,1,914
6250,3724,250,1,3263
6251,3724,71,1,4418
6252,3724,177,1,1789
6253,3725,249,2,1851
6254,3725,135,1,2171
6255,3726,198,1,288
6256,3726,167,1,697
6257,3727,32,1,339
6258,3728,193,1,320
6259,3729,6,1,1780
6260,3729,165,1,2382
6261,3729,47,1,1090
6262,3730,143,1,1966
6263,3730,140,1,386
6264,3731,260,1,4920
6265,3732,159,1,366
6266,3732,143,1,1966
6267,3733,24,1,2536
6268,3733,132,1,1926
6269,3733,121,1,2200
6270,3734,33,1,1607
6271,3735,175,1,507
6272,3735,178,1,1669
6273,3736,219,1,1744
6274,3737,133,1,1808
6275,3737,11,1,1138
6276,3738,56,1,3318
6277,3739,25,2,520
6278,3739,57,1,1202
6279,3740,248,1,661
6280,3741,57,2,1202
6281,3742,242,1,2482
6282,3742,260,1,4920
6283,3743,214,1,939
6284,3744,150,2,2232
6285,3744,171,1,1622
6286,3745,20,1,1016
6287,3746,217,1,2142
6288,3746,100,1,3021
6289,3747,211,1,3043
6290,3748,172,1,1424
6291,3749,250,1,3263
6292,3749,56,2,3318
6293,3750,86,2,1087
6294,3750,193,1,320
6295,3751,55,1,1245
6296,3751,9,1,2492
6297,3751,231,2,1582
6298,3752,2,1,2368
6299,3753,64,1,1446
6300,3753,104,1,2185
6301,3754,150,1,2232
6302,3755,104,1,2185
6303,3755,118,1,1985
6304,3755,61,1,524
6305,3756,73,1,1116
6306,3756,235,1,2439
6307,3757,185,1,2091
6308,3758,23,1,789
6309,3758,183,1,1013
6310,3759,194,1,1779
6311,3760,22,2,1491
6312,3761,101,1,1236
6313,3761,13,1,791
6314,3761,82,1,1744
6315,3761,149,1,1079
6316,3762,103,1,1035
6317,3762,202,1,1791
6318,3763,189,1,1666
6319,3763,243,2,3284
6320,3763,75,1,1776
6321,3763,44,1,2892
6322,3764,51,1,1106
6323,3764,164,1,346
6324,3764,214,1,939
6325,3765,124,1,4690
6326,3766,140,1,386
6327,3766,114,1,1370
6328,3766,133,1,1808
6329,3767,208,1,2093
6330,3768,102,1,1216
6331,3769,42,2,1316
6332,3770,221,1,549
6333,3771,229,1,3069
6334,3771,218,2,4143
6335,3772,126,1,1970
6336,3772,236,1,2208
6337,3772,154,2,2033
6338,3772,7,1,1684
6339,3773,218,2,4143
6340,3773,243,1,3284
6341,3774,213,2,2422
6342,3774,144,1,2653
6343,3774,254,1,1388
6344,3775,135,1,2171
6345,3775,221,1,549
6346,3776,86,1,1087
6347,3776,235,1,2439
6348,3776,131,1,4961
6349,3777,155,1,1446
6350,3778,221,1,549
6351,3779,251,1,2690
6352,3780,82,1,1744
6353,3780,69,1,3023
6354,3780,75,1,1776
6355,3781,138,2,2815
6356,3781,201,2,2173
6357,3781,149,2,1079
6358,3782,140,2,386
6359,3782,106,1,521
6360,3783,13,1,791
6361,3784,2,1,2368
6362,3785,91,1,1066
6363,3785,94,1,545
6364,3785,83,1,2600
6365,3786,57,1,1202
6366,3787,218,1,4143
6367,3787,127,1,1032
6368,3787,35,1,896
6369,3788,134,1,1101
6370,3788,189,1,1666
6371,3789,147,1,568
6372,3790,50,1,2576
6373,3791,249,2,1851
6374,3791,227,1,2172
6375,3792,228,1,1251
6376,3793,158,1,1995
6377,3794,79,1,2279
6378,3794,124,1,4690
6379,3794,39,1,1614
6380,3795,66,1,919
6381,3796,44,1,2892
6382,3796,52,1,3076
6383,3796,187,1,1056
6384,3797,202,1,1791
6385,3797,92,1,373
6386,3797,194,1,1779
6387,3798,155,1,1446
6388,3798,95,1,1582
6389,3798,250,1,3263
6390,3799,138,1,2815
6391,3799,108,1,1117
6392,3800,2,1,2368
6393,3801,175,2,507
6394,3801,197,1,337
6395,3801,114,1,1370
6396,3802,14,1,2466
6397,3802,222,1,1380
6398,3803,153,1,723
6399,3804,72,1,262
6400,3804,78,1,2774
6401,3805,18,1,4595
6402,3806,116,2,2656
6403,3807,161,1,1562
6404,3808,80,1,698
6405,3809,150,1,2232
6406,3809,82,1,1744
6407,3809,253,1,1210
6408,3810,242,1,2482
6409,3811,54,2,2174
6410,3811,148,1,802
6411,3812,60,1,1286
6412,3813,77,1,340
6413,3814,146,1,2144
6414,3814,36,1,2571
6415,3815,235,1,2439
6416,3816,47,1,1090
6417,3817,199,1,4228
6418,3818,247,1,3450
6419,3819,76,1,3454
6420,3820,108,1,1117
6421,3820,248,1,661
6422,3820,243,1,3284
6423,3821,146,1,2144
6424,3822,54,1,2174
6425,3822,138,1,2815
6426,3823,120,1,1402
6427,3823,203,2,1961
6428,3823,72,2,262
6429,3823,176,1,1005
6430,3824,30,1,644
6431,3825,202,1,1791
6432,3825,86,1,1087
6433,3826,184,1,1478
6434,3827,78,2,2774
6435,3828,95,2,1582
6436,3828,143,1,1966
6437,3829,96,1,2172
6438,3830,211,1,3043
6439,3830,109,1,880
6440,3831,145,1,4871
6441,3832,250,1,3263
6442,3832,39,1,1614
6443,3832,75,1,1776
6444,3833,206,1,1709
6445,3833,220,1,455
6446,3834,104,1,2185
6447,3834,138,2,2815
6448,3834,157,1,1180
6449,3835,259,1,1755
6450,3835,216,1,1929
6451,3835,248,1,661
6452,3836,48,1,2585
6453,3836,146,1,2144
6454,3836,216,1,1929
6455,3836,163,1,4058
6456,3837,15,1,1892
6457,3837,30,1,644
6458,3838,88,1,938
6459,3838,58,1,985
6460,3839,57,1,1202
6461,3840,222,1,1380
6462,3840,87,1,765
6463,3840,177,1,1789
6464,3840,181,1,3645
6465,3841,225,1,1606
6466,3841,168,1,1663
6467,3842,132,1,1926
6468,3843,85,2,1326
6469,3843,49,2,2877
6470,3844,236,1,2208
6471,3845,197,1,337
6472,3845,172,1,1424
6473,3846,151,1,1372
6474,3846,116,1,2656
6475,3847,84,1,1955
6476,3848,244,1,3886
6477,3849,52,1,3076
6478,3850,55,2,1245
6479,3850,177,1,1789
6480,3851,159,1,366
6481,3851,9,1,2492
6482,3852,37,1,3880
6483,3853,174,1,2394
6484,3853,75,1,1776
6485,3854,60,1,1286
6486,3855,176,1,1005
6487,3855,172,1,1424
6488,3856,56,1,3318
6489,3857,215,1,1468
6490,3857,156,1,4121
6491,3858,53,1,4850
6492,3858,219,1,1744
6493,3859,113,1,905
6494,3860,220,1,455
6495,3861,66,2,919
6496,3861,43,1,2261
6497,3862,16,1,2221
6498,3862,229,1,3069
6499,3863,57,1,1202
6500,3864,21,2,2014
6501,3865,153,1,723
6502,3865,9,1,2492
6503,3866,99,1,1858
6504,3867,198,1,288
6505,3868,153,1,723
6506,3869,180,1,1127
6507,3870,88,1,938
6508,3871,191,1,1880
6509,3872,94,1,545
6510,3872,142,1,1191
6511,3872,173,1,954
6512,3873,32,1,339
6513,3874,143,1,1966
6514,3874,64,1,1446
6515,3874,204,1,2387
6516,3875,225,1,1606
6517,3875,192,1,1872
6518,3876,138,1,2815
6519,3876,154,2,2033
6520,3877,54,1,2174
6521,3877,180,2,1127
6522,3878,179,1,881
6523,3878,84,2,1955
6524,3878,38,2,474
6525,3878,2,2,2368
6526,3879,105,1,436
6527,3879,23,1,789
6528,3879,95,1,1582
6529,3880,108,1,1117
6530,3881,251,1,2690
6531,3881,117,1,889
6532,3881,34,1,687
6533,3882,187,1,1056
6534,3882,249,1,1851
6535,3883,161,1,1562
6536,3883,236,1,2208
6537,3883,76,2,3454
6538,3883,121,1,2200
6539,3884,258,1,1045
6540,3885,207,1,2780
6541,3886,58,1,985
6542,3886,227,1,2172
6543,3886,155,2,1446
6544,3886,201,1,2173
6545,3887,62,1,2434
6546,3888,230,1,3446
6547,3889,121,1,2200
6548,3889,56,1,3318
6549,3890,111,1,1379
6550,3891,171,1,1622
6551,3891,219,1,1744
6552,3892,111,1,1379
6553,3892,244,1,3886
6554,3892,140,1,386
6555,3892,189,1,1666
6556,3893,181,1,3645
6557,3894,230,1,3446
6558,3894,249,1,1851
6559,3895,115,1,1860
6560,3896,249,1,1851
6561,3897,76,1,3454
6562,3898,195,1,2494
6563,3898,119,1,679
6564,3899,53,1,4850
6565,3899,195,1,2494
6566,3900,87,1,765
6567,3900,11,1,1138
6568,3901,64,1,1446
6569,3901,182,1,4880
6570,3902,228,2,1251
6571,3902,226,1,1589
6572,3903,167,1,697
6573,3904,191,1,1880
6574,3904,164,1,346
6575,3905,208,1,2093
6576,3906,247,1,3450
6577,3906,108,1,1117
6578,3907,156,1,4121
6579,3908,18,1,4595
6580,3909,1,1,1502
6581,3910,42,2,1316
6582,3910,225,1,1606
6583,3910,237,1,953
6584,3911,64,1,1446
6585,3912,77,1,340
6586,3912,7,1,1684
6587,3913,178,2,1669
6588,3914,257,1,1615
6589,3914,29,1,1385
6590,3915,220,2,455
6591,3915,184,1,1478
6592,3916,226,1,1589
6593,3916,89,2,1622
6594,3917,89,1,1622
6595,3918,165,1,2382
6596,3918,155,1,1446
6597,3918,58,1,985
6598,3918,185,1,2091
6599,3919,240,1,676
6600,3920,9,2,2492
6601,3921,29,1,1385
6602,3921,176,1,1005
6603,3922,253,1,1210
6604,3922,249,2,1851
6605,3923,199,1,4228
6606,3924,193,1,320
6607,3925,11,1,1138
6608,3925,238,1,608
6609,3926,118,2,1985
6610,3926,219,1,1744
6611,3927,46,1,2165
6612,3927,7,1,1684
6613,3928,87,1,765
6614,3928,82,1,1744
6615,3929,60,1,1286
6616,3930,131,1,4961
6617,3931,137,1,1201
6618,3932,94,1,545
6619,3932,113,1,905
6620,3933,53,1,4850
6621,3934,125,1,2036
6622,3935,58,2,985
6623,3936,178,1,1669
6624,3937,61,1,524
6625,3937,229,2,3069
6626,3937,130,1,1821
6627,3938,43,2,2261
6628,3939,179,1,881
6629,3940,241,1,3489
6630,3941,246,1,922
6631,3942,176,1,1005
6632,3943,20,1,1016
6633,3943,104,1,2185
6634,3943,230,1,3446
6635,3944,83,1,2600
6636,3944,153,1,723
6637,3945,114,1,1370
6638,3946,144,1,2653
6639,3947,50,1,2576
6640,3948,5,1,2971
6641,3949,173,2,954
6642,3949,107,1,1323
6643,3950,20,1,1016
6644,3950,104,1,2185
6645,3951,187,1,1056
6646,3951,143,1,1966
6647,3952,111,1,1379
6648,3952,65,1,1146
6649,3952,168,2,1663
6650,3953,4,1,1235
6651,3954,45,1,700
6652,3954,127,1,1032
6653,3955,252,1,1362
6654,3956,228,1,1251
6655,3957,106,1,521
6656,3958,257,1,1615
6657,3959,249,1,1851
6658,3960,191,2,1880
6659,3960,13,1,791
6660,3961,6,1,1780
6661,3962,185,1,2091
6662,3962,62,1,2434
6663,3962,192,1,1872
6664,3962,243,1,3284
6665,3963,66,1,919
6666,3964,49,1,2877
6667,3965,109,1,880
6668,3966,52,1,3076
6669,3966,211,1,3043
6670,3966,89,1,1622
6671,3967,113,1,905
6672,3968,4,2,1235
6673,3968,93,2,2982
6674,3968,92,1,373
6675,3969,169,1,1930
6676,3969,16,1,2221
6677,3969,24,1,2536
6678,3969,175,1,507
6679,3970,122,1,3391
6680,3970,206,1,1709
6681,3970,129,2,2404
6682,3971,221,1,549
6683,3972,117,1,889
6684,3973,230,1,3446
6685,3973,33,1,1607
6686,3973,194,2,1779
6687,3974,80,1,698
6688,3974,145,1,4871
6689,3975,149,2,1079
6690,3975,62,1,2434
6691,3976,198,1,288
6692,3977,169,2,1930
6693,3977,124,1,4690
6694,3978,215,2,1468
6695,3978,150,1,2232
6696,3978,137,1,1201
6697,3979,187,1,1056
6698,3980,62,1,2434
6699,3981,135,1,2171
6700,3982,186,1,2220
6701,3982,110,1,3488
6702,3983,234,1,3084
6703,3983,227,1,2172
6704,3984,236,2,2208
6705,3985,244,1,3886
6706,3986,205,2,2762
6707,3987,56,1,3318
6708,3987,120,2,1402
6709,3988,218,2,4143
6710,3989,224,1,946
6711,3989,40,1,3597
6712,3990,250,2,3263
6713,3991,120,1,1402
6714,3992,34,1,687
6715,3992,99,1,1858
6716,3993,150,1,2232
6717,3994,154,1,2033
6718,3995,54,1,2174
6719,3995,15,1,1892
6720,3996,56,1,3318
6721,3996,239,1,1197
6722,3996,29,1,1385
6723,3997,190,1,914
6724,3998,192,1,1872
6725,3998,241,1,3489
6726,3998,259,1,1755
6727,3999,198,1,288
6728,4000,87,1,765
6729,4001,236,1,2208
6730,4001,70,1,1664
6731,4002,74,1,768
6732,4002,27,1,4308
6733,4003,204,1,2387
6734,4004,67,2,1202
6735,4004,131,1,4961
6736,4004,96,1,2172
6737,4004,190,1,914
6738,4005,20,1,1016
6739,4006,214,1,939
6740,4007,158,1,1995
6741,4008,227,1,2172
6742,4008,114,1,1370
6743,4008,215,1,1468
6744,4009,64,1,1446
6745,4009,63,2,2111
6746,4010,117,2,889
6747,4010,233,1,1005
6748,4011,259,1,1755
6749,4012,41,1,4035
6750,4012,221,1,549
6751,4013,200,1,1045
6752,4014,69,1,3023
6753,4015,45,1,700
6754,4016,234,1,3084
6755,4017,1,1,1502
6756,4017,97,1,3814
6757,4018,69,1,3023
6758,4018,13,1,791
6759,4018,61,1,524
6760,4019,247,1,3450
6761,4020,146,2,2144
6762,4021,210,1,3167
6763,4022,43,1,2261
6764,4022,174,1,2394
6765,4022,59,1,2340
6766,4023,193,1,320
6767,4024,51,1,1106
6768,4025,117,1,889
6769,4025,30,1,644
6770,4026,252,1,1362
6771,4026,14,1,2466
6772,4027,221,1,549
6773,4028,218,1,4143
6774,4028,225,2,1606
6775,4029,218,2,4143
6776,4030,227,1,2172
6777,4031,43,1,2261
6778,4032,232,1,1983
6779,4032,195,1,2494
6780,4032,257,1,1615
6781,4032,176,1,1005
6782,4033,235,1,2439
6783,4034,167,1,697
6784,4035,106,1,521
6785,4036,194,1,1779
6786,4036,241,1,3489
6787,4036,67,1,1202
6788,4037,38,1,474
6789,4038,173,2,954
6790,4039,2,2,2368
6791,4040,94,1,545
6792,4040,5,1,2971
6793,4041,82,2,1744
6794,4042,260,1,4920
6795,4042,76,1,3454
6796,4042,48,1,2585
6797,4043,150,1,2232
6798,4044,179,1,881
6799,4044,198,2,288
6800,4045,92,1,373
6801,4046,212,1,2326
6802,4046,78,1,2774
6803,4046,226,2,1589
6804,4047,51,1,1106
6805,4048,26,1,3195
6806,4049,43,2,2261
6807,4049,168,1,1663
6808,4050,212,1,2326
6809,4050,232,1,1983
6810,4050,250,1,3263
6811,4051,51,1,1106
6812,4051,32,1,339
6813,4052,22,2,1491
6814,4053,194,1,1779
6815,4054,160,1,1181
6816,4055,81,2,864
6817,4056,134,2,1101
6818,4056,69,1,3023
6819,4056,149,1,1079
6820,4057,222,1,1380
6821,4058,5,1,2971
6822,4058,129,1,2404
6823,4058,150,1,2232
6824,4058,101,1,1236
6825,4059,141,1,2869
6826,4059,142,1,1191
6827,4060,172,1,1424
6828,4061,131,1,4961
6829,4061,35,1,896
6830,4061,132,1,1926
6831,4062,184,1,1478
6832,4062,5,1,2971
6833,4062,63,1,2111
6834,4063,187,1,1056
6835,4063,130,1,1821
6836,4064,76,1,3454
6837,4065,206,1,1709
6838,4066,155,1,1446
6839,4066,125,1,2036
6840,4067,259,1,1755
6841,4067,196,1,1458
6842,4068,173,1,954
6843,4068,45,1,700
6844,4069,140,1,386
6845,4069,70,1,1664
6846,4069,29,1,1385
6847,4070,17,1,3452
6848,4071,175,1,507
6849,4072,174,2,2394
6850,4073,224,1,946
6851,4073,137,1,1201
6852,4073,241,1,3489
6853,4074,189,1,1666
6854,4074,103,1,1035
6855,4075,72,1,262
6856,4076,76,2,3454
6857,4077,87,1,765
6858,4077,225,1,1606
6859,4078,63,1,2111
6860,4078,168,2,1663
6861,4079,243,1,3284
6862,4079,1,2,1502
6863,4080,128,2,3606
6864,4080,130,2,1821
6865,4080,61,1,524
6866,4081,23,2,789
6867,4082,220,1,455
6868,4083,202,1,1791
6869,4084,126,1,1970
6870,4085,193,1,320
6871,4086,159,1,366
6872,4087,240,1,676
6873,4088,147,1,568
6874,4089,164,1,346
6875,4090,202,1,1791
6876,4090,185,1,2091
6877,4091,190,1,914
6878,4091,222,1,1380
6879,4092,5,1,2971
6880,4093,124,1,4690
6881,4093,244,1,3886
6882,4094,78,1,2774
6883,4095,140,1,386
6884,4095,157,1,1180
6885,4095,102,1,1216
6886,4095,216,1,1929
6887,4096,163,1,4058
6888,4097,43,1,2261
6889,4097,141,1,2869
6890,4097,173,2,954
6891,4098,169,1,1930
6892,4099,125,2,2036
6893,4099,50,2,2576
6894,4100,27,1,4308
6895,4100,200,2,1045
6896,4100,57,1,1202
6897,4101,132,1,1926
6898,4102,75,1,1776
6899,4103,214,1,939
6900,4103,145,2,4871
6901,4104,38,1,474
6902,4104,205,1,2762
6903,4104,105,1,436
6904,4104,24,1,2536
6905,4105,179,1,881
6906,4106,198,1,288
6907,4106,150,1,2232
6908,4106,142,1,1191
6909,4107,249,2,1851
6910,4107,131,1,4961
6911,4108,122,1,3391
6912,4109,115,1,1860
6913,4110,245,1,1007
6914,4111,37,2,3880
6915,4111,41,1,4035
6916,4111,88,1,938
6917,4112,38,1,474
6918,4113,179,1,881
6919,4114,100,1,3021
6920,4115,171,1,1622
6921,4116,135,1,2171
6922,4116,236,1,2208
6923,4117,187,2,1056
6924,4117,125,1,2036
6925,4118,73,1,1116
6926,4119,206,1,1709
6927,4119,236,1,2208
6928,4119,63,1,2111
6929,4120,95,1,1582
6930,4121,207,1,2780
6931,4122,194,1,1779
6932,4123,139,1,747
6933,4124,152,1,4917
6934,4125,249,1,1851
6935,4126,26,1,3195
6936,4126,6,1,1780
6937,4127,204,1,2387
6938,4128,55,1,1245
6939,4129,222,1,1380
6940,4130,48,1,2585
6941,4131,242,1,2482
6942,4132,71,1,4418
6943,4132,189,1,1666
6944,4133,31,1,1395
6945,4133,150,1,2232
6946,4134,170,2,4112
6947,4135,115,1,1860
6948,4135,106,1,521
6949,4136,164,1,346
6950,4136,3,2,2438
6951,4137,35,1,896
6952,4138,185,1,2091
6953,4138,182,1,4880
6954,4139,226,1,1589
6955,4139,69,1,3023
6956,4140,102,1,1216
6957,4141,240,1,676
6958,4142,256,2,2709
6959,4142,179,1,881
6960,4143,152,1,4917
6961,4144,131,1,4961
6962,4144,215,1,1468
6963,4144,21,1,2014
6964,4144,235,1,2439
6965,4145,147,1,568
6966,4146,55,2,1245
6967,4146,255,1,1679
6968,4146,146,2,2144
6969,4147,162,2,480
6970,4147,73,1,1116
6971,4148,10,1,2642
6972,4149,164,1,346
6973,4149,158,1,1995
6974,4150,128,1,3606
6975,4151,79,2,2279
6976,4152,240,1,676
6977,4152,234,1,3084
6978,4153,249,1,1851
6979,4153,5,1,2971
6980,4154,180,1,1127
6981,4154,155,1,1446
6982,4155,107,1,1323
6983,4155,4,1,1235
6984,4155,211,2,3043
6985,4155,173,1,954
6986,4156,237,1,953
6987,4157,141,1,2869
6988,4157,205,1,2762
6989,4158,154,1,2033
6990,4159,36,1,2571
6991,4159,233,1,1005
6992,4159,251,1,2690
6993,4159,15,1,1892
6994,4160,223,1,2638
6995,4161,17,1,3452
6996,4162,191,2,1880
6997,4163,83,1,2600
6998,4164,67,1,1202
6999,4164,58,1,985
7000,4165,251,1,2690
7001,4166,180,2,1127
7002,4166,3,2,2438
7003,4167,204,1,2387
7004,4167,141,1,2869
7005,4168,246,1,922
7006,4169,151,2,1372
7007,4169,225,1,1606
7008,4170,187,1,1056
7009,4171,256,1,2709
7010,4172,51,1,1106
7011,4172,246,1,922
7012,4172,26,2,3195
7013,4173,221,1,549
7014,4174,159,1,366
7015,4175,134,1,1101
7016,4176,1,1,1502
7017,4176,97,1,3814
7018,4176,84,1,1955
7019,4176,59,1,2340
7020,4177,70,1,1664
7021,4178,187,1,1056
7022,4179,56,1,3318
7023,4180,43,1,2261
7024,4181,210,1,3167
7025,4181,84,1,1955
7026,4182,23,1,789
7027,4183,99,1,1858
7028,4183,246,1,922
7029,4184,135,1,2171
7030,4184,1,1,1502
7031,4184,37,2,3880
7032,4185,30,1,644
7033,4186,174,1,2394
7034,4186,96,1,2172
7035,4187,212,1,2326
7036,4188,83,1,2600
7037,4188,113,1,905
7038,4189,108,1,1117
7039,4190,12,1,2353
7040,4191,113,1,905
7041,4192,91,1,1066
7042,4193,65,1,1146
7043,4194,48,2,2585
7044,4194,244,1,3886
7045,4195,53,1,4850
7046,4196,192,1,1872
7047,4197,242,2,2482
7048,4198,204,2,2387
7049,4199,158,1,1995
7050,4200,90,1,2950
7051,4200,150,1,2232
7052,4200,156,1,4121
7053,4201,32,2,339
7054,4202,93,1,2982
7055,4203,108,1,1117
7056,4204,54,1,2174
7057,4205,188,1,812
7058,4206,161,1,1562
7059,4206,105,1,436
7060,4206,175,1,507
7061,4207,140,1,386
7062,4208,238,2,608
7063,4209,64,1,1446
7064,4210,229,2,3069
7065,4210,151,1,1372
7066,4211,191,1,1880
7067,4212,159,1,366
7068,4213,80,1,698
7069,4214,198,1,288
7070,4215,99,1,1858
7071,4216,27,1,4308
7072,4217,4,1,1235
7073,4217,18,1,4595
7074,4218,109,1,880
7075,4218,162,1,480
7076,4218,3,1,2438
7077,4219,169,1,1930
7078,4220,121,1,2200
7079,4220,244,1,3886
7080,4221,160,1,1181
7081,4221,260,1,4920
7082,4222,240,1,676
7083,4223,23,1,789
7084,4224,87,1,765
7085,4225,239,1,1197
7086,4225,203,1,1961
7087,4225,249,1,1851
7088,4225,32,1,339
7089,4226,199,1,4228
7090,4227,130,2,1821
7091,4227,145,1,4871
7092,4228,242,1,2482
7093,4229,210,2,3167
7094,4230,181,1,3645
7095,4230,140,1,386
7096,4230,122,1,3391
7097,4230,50,1,2576
7098,4231,104,1,2185
7099,4232,122,1,3391
7100,4232,149,1,1079
7101,4232,130,1,1821
7102,4233,86,1,1087
7103,4234,23,1,789
7104,4234,239,1,1197
7105,4235,35,2,896
7106,4236,30,2,644
7107,4237,229,1,3069
7108,4238,254,1,1388
7109,4238,124,1,4690
7110,4239,46,1,2165
7111,4240,121,1,2200
7112,4241,1,1,1502
7113,4242,99,2,1858
7114,4243,169,2,1930
7115,4243,218,1,4143
7116,4244,260,1,4920
7117,4245,125,2,2036
7118,4245,103,1,1035
7119,4245,200,1,1045
7120,4246,53,1,4850
7121,4246,154,1,2033
7122,4247,130,1,1821
7123,4248,45,2,700
7124,4248,58,1,985
7125,4249,75,1,1776
7126,4250,131,2,4961
7127,4251,189,1,1666
7128,4252,205,1,2762
7129,4252,21,1,2014
7130,4253,249,2,1851
7131,4253,86,1,1087
7132,4254,39,1,1614
7133,4254,35,2,896
7134,4255,75,1,1776
7135,4256,230,1,3446
7136,4256,258,1,1045
7137,4257,173,1,954
7138,4258,129,1,2404
7139,4259,118,1,1985
7140,4259,240,1,676
7141,4260,77,1,340
7142,4261,176,2,1005
7143,4262,137,1,1201
7144,4263,49,1,2877
7145,4264,11,1,1138
7146,4265,184,2,1478
7147,4266,59,1,2340
7148,4266,249,1,1851
7149,4267,58,1,985
7150,4267,256,1,2709
7151,4268,134,1,1101
7152,4268,188,1,812
7153,4269,90,1,2950
7154,4270,174,1,2394
7155,4271,255,1,1679
7156,4271,119,1,679
7157,4272,98,1,504
7158,4272,43,1,2261
7159,4273,197,1,337
7160,4274,114,1,1370
7161,4274,152,1,4917
7162,4274,209,1,2922
7163,4274,134,1,1101
7164,4275,110,1,3488
7165,4275,154,1,2033
7166,4276,51,1,1106
7167,4276,56,1,3318
7168,4276,38,2,474
7169,4277,117,1,889
7170,4277,236,1,2208
7171,4277,43,1,2261
7172,4278,183,1,1013
7173,4279,208,1,2093
7174,4279,184,1,1478
7175,4280,74,1,768
7176,4281,228,1,1251
7177,4282,180,1,1127
7178,4283,132,1,1926
7179,4283,135,1,2171
7180,4283,233,1,1005
7181,4284,176,1,1005
7182,4284,157,1,1180
7183,4285,69,1,3023
7184,4286,171,2,1622
7185,4287,31,1,1395
7186,4287,189,1,1666
7187,4287,62,2,2434
7188,4287,225,2,1606
7189,4288,50,1,2576
7190,4289,1,1,1502
7191,4289,35,2,896
7192,4289,250,1,3263
7193,4290,221,1,549
7194,4290,169,1,1930
7195,4290,190,1,914
7196,4291,204,1,2387
7197,4291,1,1,1502
7198,4291,53,2,4850
7199,4292,205,1,2762
7200,4292,169,1,1930
7201,4293,138,1,2815
7202,4293,20,1,1016
7203,4293,228,1,1251
7204,4294,89,1,1622
7205,4294,176,1,1005
7206,4294,61,1,524
7207,4294,164,1,346
7208,4295,73,1,1116
7209,4295,249,1,1851
7210,4295,69,1,3023
7211,4296,260,1,4920
7212,4296,6,2,1780
7213,4297,184,1,1478
7214,4298,115,1,1860
7215,4298,68,1,1955
7216,4299,232,1,1983
7217,4299,120,1,1402
7218,4300,188,2,812
7219,4300,92,1,373
7220,4300,108,1,1117
7221,4301,51,1,1106
7222,4301,240,1,676
7223,4302,146,1,2144
7224,4302,49,2,2877
7225,4303,101,1,1236
7226,4303,79,1,2279
7227,4304,154,1,2033
7228,4304,94,1,545
7229,4304,228,1,1251
7230,4304,201,1,2173
7231,4305,180,1,1127
7232,4305,255,1,1679
7233,4306,47,1,1090
7234,4307,178,1,1669
7235,4307,36,1,2571
7236,4308,17,1,3452
7237,4309,219,1,1744
7238,4309,258,1,1045
7239,4310,195,1,2494
7240,4311,88,1,938
7241,4311,208,1,2093
7242,4311,53,1,4850
7243,4312,212,1,2326
7244,4312,125,2,2036
7245,4312,163,1,4058
7246,4313,222,1,1380
7247,4314,252,1,1362
7248,4315,21,2,2014
7249,4315,188,1,812
7250,4316,17,1,3452
7251,4317,247,1,3450
7252,4317,101,1,1236
7253,4318,164,1,346
7254,4319,103,1,1035
7255,4320,259,1,1755
7256,4320,82,2,1744
7257,4321,82,1,1744
7258,4322,74,1,768
7259,4322,254,1,1388
7260,4322,258,1,1045
7261,4323,141,1,2869
7262,4324,171,2,1622
7263,4324,75,2,1776
7264,4325,160,2,1181
7265,4325,135,1,2171
7266,4326,12,1,2353
7267,4326,90,1,2950
7268,4327,98,2,504
7269,4327,117,1,889
7270,4328,166,1,1629
7271,4329,241,2,3489
7272,4330,68,1,1955
7273,4331,222,1,1380
7274,4332,257,1,1615
7275,4333,66,1,919
7276,4333,168,1,1663
7277,4334,98,1,504
7278,4334,156,1,4121
7279,4334,160,1,1181
7280,4335,233,1,1005
7281,4336,121,1,2200
7282,4336,198,1,288
7283,4337,16,1,2221
7284,4337,189,2,1666
7285,4338,107,1,1323
7286,4338,113,1,905
7287,4339,141,2,2869
7288,4340,207,2,2780
7289,4341,30,2,644
7290,4341,23,2,789
7291,4342,132,1,1926
7292,4342,179,1,881
7293,4342,119,1,679
7294,4343,156,1,4121
7295,4343,237,1,953
7296,4343,147,2,568
7297,4343,91,1,1066
7298,4344,240,2,676
7299,4344,56,1,3318
7300,4345,206,1,1709
7301,4345,16,1,2221
7302,4345,10,1,2642
7303,4346,75,1,1776
7304,4346,205,1,2762
7305,4346,119,1,679
7306,4347,119,1,679
7307,4347,173,1,954
7308,4347,36,1,2571
7309,4348,233,2,1005
7310,4348,149,1,1079
7311,4349,93,2,2982
7312,4349,113,1,905
7313,4349,225,2,1606
7314,4350,69,1,3023
7315,4351,233,1,1005
7316,4351,192,1,1872
7317,4351,78,1,2774
7318,4352,172,1,1424
7319,4353,14,1,2466
7320,4354,122,1,3391
7321,4355,101,1,1236
