order_id,customer_id,session_id,order_date,order_status,payment_method,discount_pct,total_amount
4519,5308,49124,2025-04-21,Delivered,UPI,0,1615.0
4520,5309,49137,2024-12-23,Delivered,COD,10,940.5
4521,5311,49160,2025-04-21,Delivered,UPI,10,3763.8
4522,5311,49164,2025-05-26,Delivered,Credit Card,30,4683.0
4523,5313,49176,2025-03-17,Delivered,UPI,0,3981.0
4524,5313,49178,2025-03-25,Delivered,UPI,15,442.85
4525,5313,49179,2025-04-11,Cancelled,Credit Card,10,1795.5
4526,5315,49191,2025-01-02,Delivered,UPI,10,921.6
4527,5315,49199,2025-03-02,Delivered,Credit Card,10,4262.4
4528,5315,49207,2025-04-18,Delivered,Net Banking,0,6202.0
4529,5319,49221,2025-05-23,Delivered,UPI,15,877.2
4530,5319,49227,2025-06-21,Delivered,COD,5,2573.55
4531,5319,49229,2025-08-26,Delivered,Credit Card,5,1534.25
4532,5320,49237,2025-06-24,Delivered,UPI,5,7996.15
4533,5320,49240,2025-09-03,Delivered,Net Banking,10,5139.9
4534,5322,49250,2025-04-02,Delivered,UPI,15,5944.9
4535,5322,49260,2025-06-08,Delivered,UPI,10,4239.9
4536,5323,49280,2025-04-26,Delivered,Debit Card,10,4971.6
4537,5324,49283,2024-12-30,Delivered,UPI,0,4392.0
4538,5324,49286,2025-01-11,Delivered,UPI,5,1315.75
4539,5324,49291,2025-02-15,Delivered,Debit Card,10,2326.5
4540,5324,49292,2025-02-16,Delivered,Debit Card,10,2244.6
4541,5324,49296,2025-03-24,Delivered,COD,0,1764.0
4542,5324,49297,2025-03-26,Delivered,Credit Card,10,3579.3
4543,5325,49306,2024-12-29,Delivered,UPI,0,4283.0
4544,5326,49331,2025-06-26,Delivered,Debit Card,30,1368.5
4545,5326,49334,2025-07-18,Cancelled,UPI,10,2469.6
4546,5326,49336,2025-08-11,Delivered,UPI,0,6378.0
4547,5328,49345,2025-08-10,Delivered,UPI,5,4818.4
4548,5328,49346,2025-08-16,Delivered,Credit Card,0,5384.0
4549,5329,49355,2025-08-15,Delivered,UPI,10,3237.3
4550,5330,49367,2025-04-03,Delivered,UPI,20,1292.0
4551,5331,49375,2025-02-18,Delivered,UPI,0,4132.0
4552,5333,49381,2024-11-14,Delivered,Credit Card,10,2673.9
4553,5333,49392,2025-04-21,Delivered,UPI,10,1843.2
4554,5334,49402,2025-01-30,Delivered,Net Banking,15,3753.6
4555,5334,49411,2025-04-26,Delivered,COD,0,1985.0
4556,5338,49432,2025-03-19,Delivered,UPI,15,9370.4
4557,5340,49447,2025-10-13,Delivered,UPI,15,3312.45
4558,5342,49452,2025-08-10,Delivered,UPI,20,2533.6
4559,5342,49457,2025-11-15,Delivered,UPI,5,2455.75
4560,5351,49490,2025-10-21,Delivered,Debit Card,15,1028.5
4561,5351,49493,2025-12-05,Returned,Net Banking,15,2686.0
4562,5352,49508,2025-08-04,Delivered,Debit Card,5,7509.75
4563,5355,49537,2025-04-14,Delivered,UPI,5,864.5
4564,5355,49538,2025-04-19,Delivered,Credit Card,0,9104.0
4565,5355,49550,2025-09-14,Delivered,UPI,0,678.0
4566,5356,49554,2025-07-13,Delivered,Credit Card,10,5234.4
4567,5357,49563,2025-08-09,Delivered,Debit Card,5,3329.75
4568,5359,49571,2024-12-11,Delivered,Credit Card,10,306.0
4569,5359,49572,2025-01-02,Delivered,COD,30,364.7
4570,5359,49578,2025-02-05,Delivered,UPI,20,810.4
4571,5359,49581,2025-02-19,Delivered,UPI,20,944.8
4572,5360,49594,2025-02-23,Returned,UPI,0,6676.0
4573,5362,49607,2025-05-22,Delivered,UPI,0,5992.0
4574,5364,49620,2025-02-06,Delivered,COD,15,4257.65
4575,5369,49686,2025-03-24,Returned,Credit Card,0,9371.0
4576,5371,49694,2025-09-20,Returned,Net Banking,20,1558.4
4577,5371,49695,2025-09-27,Delivered,UPI,15,7881.2
4578,5372,49697,2025-06-08,Delivered,COD,0,676.0
4579,5373,49706,2025-04-25,Returned,UPI,0,1395.0
4580,5374,49725,2025-03-02,Delivered,UPI,0,8116.0
4581,5374,49728,2025-03-20,Delivered,UPI,0,2172.0
4582,5374,49731,2025-04-06,Delivered,Net Banking,20,1431.2
4583,5376,49754,2025-05-25,Delivered,Credit Card,15,9792.0
4584,5378,49767,2025-04-16,Delivered,UPI,0,1202.0
4585,5381,49792,2025-06-09,Delivered,Net Banking,5,4252.2
4586,5381,49795,2025-06-15,Delivered,Net Banking,15,4866.25
4587,5382,49797,2025-07-06,Delivered,Credit Card,15,1285.2
4588,5382,49798,2025-07-28,Delivered,Credit Card,0,5721.0
4589,5382,49801,2025-08-02,Delivered,UPI,5,1081.1
4590,5383,49812,2025-04-27,Delivered,Credit Card,20,1431.2
4591,5383,49813,2025-05-23,Delivered,UPI,15,2254.2
4592,5383,49822,2025-12-26,Delivered,UPI,0,2279.0
4593,5386,49827,2025-09-23,Delivered,Credit Card,5,6118.0
4594,5388,49835,2025-03-18,Delivered,Debit Card,10,6811.2
4595,5389,49857,2025-05-09,Delivered,UPI,10,5524.2
4596,5390,49860,2025-08-29,Delivered,UPI,10,6210.0
4597,5390,49862,2025-09-01,Delivered,UPI,30,1582.7
4598,5390,49866,2025-11-04,Delivered,Net Banking,10,3780.9
4599,5391,49868,2025-04-20,Delivered,UPI,15,681.7
4600,5391,49871,2025-05-20,Returned,Credit Card,5,1035.5
4601,5391,49880,2025-08-02,Delivered,Net Banking,5,3753.45
4602,5392,49884,2024-11-16,Delivered,COD,10,672.3
4603,5395,49915,2025-01-26,Delivered,Net Banking,0,3134.0
4604,5395,49929,2025-06-17,Cancelled,Debit Card,0,4180.0
4605,5396,49931,2025-09-18,Delivered,Net Banking,5,3618.55
4606,5396,49932,2025-10-05,Delivered,Debit Card,20,2583.2
4607,5397,49936,2025-01-26,Delivered,Net Banking,10,2835.0
4608,5397,49943,2025-08-15,Delivered,COD,0,1810.0
4609,5398,49946,2025-03-24,Delivered,UPI,0,2165.0
4610,5399,49950,2025-03-22,Delivered,UPI,0,474.0
4611,5399,49952,2025-04-21,Delivered,UPI,30,976.5
4612,5399,49953,2025-05-13,Delivered,Net Banking,0,2728.0
4613,5402,49968,2024-12-17,Delivered,Credit Card,0,2600.0
4614,5404,50005,2025-05-20,Delivered,COD,20,3356.8
4615,5404,50010,2025-08-14,Delivered,UPI,30,3136.0
4616,5406,50015,2025-04-25,Delivered,UPI,0,1146.0
4617,5407,50028,2025-07-22,Delivered,UPI,5,6133.2
4618,5409,50066,2025-03-08,Delivered,Net Banking,0,5526.0
4619,5412,50079,2025-10-03,Delivered,UPI,5,1687.2
4620,5414,50094,2025-02-08,Delivered,Debit Card,15,2661.35
4621,5414,50098,2025-02-20,Delivered,Debit Card,10,3878.1
4622,5414,50105,2025-03-27,Delivered,UPI,0,3450.0
4623,5414,50106,2025-03-28,Delivered,UPI,0,3555.0
4624,5416,50112,2024-11-09,Delivered,Credit Card,10,329.4
4625,5416,50113,2024-11-22,Delivered,COD,0,545.0
4626,5417,50123,2025-02-13,Delivered,UPI,15,2559.35
4627,5417,50126,2025-07-15,Cancelled,UPI,15,2119.9
4628,5420,50133,2025-07-09,Delivered,UPI,15,1482.4
4629,5421,50143,2025-06-13,Delivered,Credit Card,5,10425.3
4630,5421,50145,2025-07-24,Delivered,UPI,10,1004.4
4631,5422,50151,2024-12-14,Returned,UPI,0,1392.0
4632,5422,50166,2025-03-31,Delivered,Credit Card,0,2709.0
4633,5422,50170,2025-04-13,Returned,UPI,15,2289.05
4634,5424,50192,2025-01-25,Delivered,UPI,20,1352.0
4635,5424,50199,2025-02-19,Delivered,COD,15,1846.2
4636,5424,50204,2025-02-26,Delivered,COD,0,2642.0
4637,5425,50213,2025-05-02,Delivered,COD,15,783.7
4638,5428,50239,2025-07-17,Delivered,Debit Card,20,631.2
4639,5430,50247,2025-03-23,Delivered,UPI,10,5553.9
4640,5430,50248,2025-03-24,Delivered,UPI,0,4434.0
4641,5430,50256,2025-06-04,Delivered,Debit Card,0,10336.0
4642,5431,50265,2025-05-19,Delivered,Credit Card,0,1983.0
4643,5432,50291,2025-07-07,Delivered,Credit Card,15,2891.7
4644,5433,50296,2025-06-11,Delivered,UPI,0,1983.0
4645,5433,50297,2025-07-06,Cancelled,UPI,5,3503.6
4646,5438,50311,2025-01-13,Returned,UPI,5,2623.9
4647,5438,50313,2025-03-04,Delivered,COD,15,1020.85
4648,5439,50337,2025-06-15,Delivered,UPI,5,6213.95
4649,5442,50368,2025-04-10,Delivered,Credit Card,20,2187.2
4650,5444,50384,2025-07-03,Delivered,UPI,0,6348.0
4651,5444,50389,2025-12-13,Delivered,COD,10,2683.8
4652,5446,50396,2024-12-28,Delivered,UPI,0,2739.0
4653,5446,50406,2025-03-19,Delivered,COD,10,1684.8
4654,5448,50424,2024-12-19,Delivered,COD,10,11793.6
4655,5448,50434,2025-02-21,Delivered,Debit Card,10,8037.9
4656,5448,50438,2025-03-19,Delivered,Credit Card,10,5705.1
4657,5450,50454,2025-01-10,Delivered,COD,0,13541.0
4658,5450,50466,2025-03-10,Delivered,COD,0,2576.0
4659,5451,50471,2025-01-08,Delivered,UPI,0,1629.0
4660,5451,50473,2025-01-29,Returned,Debit Card,15,6205.0
4661,5451,50476,2025-02-10,Delivered,Credit Card,0,802.0
4662,5451,50481,2025-05-01,Delivered,COD,15,3482.45
4663,5456,50526,2024-12-31,Delivered,Debit Card,20,1230.4
4664,5456,50543,2025-06-09,Delivered,COD,0,1892.0
4665,5458,50571,2025-04-13,Delivered,UPI,15,3190.9
4666,5460,50574,2025-03-13,Delivered,Debit Card,15,1989.0
4667,5462,50585,2025-01-08,Delivered,Net Banking,0,1851.0
4668,5463,50601,2025-01-05,Delivered,UPI,0,8825.0
4669,5463,50603,2025-01-09,Delivered,Debit Card,0,3391.0
4670,5463,50605,2025-01-22,Delivered,Net Banking,20,4590.4
4671,5464,50627,2025-04-04,Cancelled,COD,0,10050.0
4672,5465,50640,2025-01-13,Delivered,Debit Card,5,4458.35
4673,5465,50649,2025-02-26,Returned,Debit Card,5,1385.1
4674,5465,50659,2025-05-29,Delivered,COD,0,2892.0
4675,5468,50675,2025-02-08,Delivered,Credit Card,30,3051.3
4676,5468,50678,2025-02-12,Delivered,Credit Card,0,3552.0
4677,5468,50680,2025-02-14,Delivered,UPI,5,965.2
4678,5468,50690,2025-05-13,Delivered,Credit Card,0,946.0
4679,5470,50700,2025-05-03,Returned,Credit Card,10,1094.4
4680,5470,50705,2025-07-07,Delivered,UPI,15,8143.85
4681,5471,50709,2025-03-27,Delivered,Debit Card,10,1511.1
4682,5471,50715,2025-07-07,Delivered,UPI,15,1021.7
4683,5475,50747,2025-05-04,Delivered,UPI,15,8058.0
4684,5477,50781,2025-04-27,Returned,COD,0,1791.0
4685,5479,50791,2025-01-14,Delivered,UPI,5,2523.2
4686,5481,50797,2025-11-15,Delivered,Credit Card,20,1680.8
4687,5482,50807,2025-05-08,Delivered,UPI,0,2093.0
4688,5484,50824,2025-07-13,Delivered,UPI,15,1124.55
4689,5485,50835,2025-05-20,Returned,Net Banking,0,2326.0
4690,5486,50846,2024-11-17,Delivered,UPI,20,10353.6
4691,5486,50854,2025-02-10,Delivered,Credit Card,0,946.0
4692,5488,50891,2025-08-09,Delivered,COD,10,710.1
4693,5490,50920,2025-06-12,Delivered,Credit Card,10,7952.4
4694,5491,50931,2025-09-26,Delivered,Debit Card,20,2455.2
4695,5494,50939,2025-02-18,Delivered,UPI,0,880.0
4696,5494,50942,2025-05-06,Delivered,UPI,0,922.0
4697,5496,50951,2025-06-20,Delivered,COD,0,5890.0
4698,5496,50954,2025-09-12,Delivered,UPI,20,884.8
4699,5499,50978,2025-03-19,Delivered,Debit Card,5,1404.1
4700,5499,50979,2025-03-20,Returned,UPI,20,1907.2
4701,5499,50982,2025-06-03,Delivered,Credit Card,0,1056.0
4702,5501,51002,2025-03-25,Delivered,Net Banking,30,1703.8
4703,5502,51022,2025-08-02,Delivered,UPI,0,1372.0
4704,5503,51028,2025-03-11,Delivered,Credit Card,30,3453.1
4705,5503,51043,2025-06-05,Delivered,Debit Card,15,272.0
4706,5505,51046,2025-05-20,Cancelled,UPI,0,6691.0
4707,5507,51050,2025-11-12,Delivered,Credit Card,10,4428.0
4708,5508,51053,2025-05-11,Delivered,UPI,15,1509.6
4709,5508,51061,2025-11-09,Returned,Debit Card,20,4362.4
4710,5508,51063,2025-11-26,Delivered,Debit Card,20,2290.4
4711,5509,51080,2025-07-09,Delivered,COD,0,1681.0
4712,5511,51087,2025-03-28,Returned,COD,15,5509.7
4713,5513,51097,2025-03-18,Delivered,Credit Card,0,5726.0
4714,5515,51103,2025-07-21,Delivered,UPI,5,1765.1
4715,5515,51104,2025-09-17,Delivered,UPI,30,2669.8
4716,5515,51105,2025-09-29,Delivered,UPI,5,7845.1
4717,5516,51109,2025-03-26,Delivered,Debit Card,15,863.6
4718,5516,51112,2025-04-09,Delivered,Net Banking,0,1666.0
4719,5516,51118,2025-08-25,Delivered,Debit Card,5,6783.95
4720,5517,51121,2025-05-22,Returned,COD,0,3702.0
4721,5518,51128,2024-12-04,Delivered,Credit Card,5,4911.5
4722,5519,51151,2025-10-04,Delivered,UPI,0,4648.0
4723,5520,51170,2025-05-10,Delivered,Credit Card,10,3196.8
4724,5522,51180,2025-06-27,Delivered,Net Banking,10,1954.8
4725,5523,51190,2025-03-16,Returned,Net Banking,5,906.3
4726,5526,51217,2024-11-19,Delivered,UPI,0,3460.0
4727,5526,51223,2024-11-30,Cancelled,UPI,5,6998.65
4728,5526,51234,2025-01-01,Delivered,UPI,0,4441.0
4729,5528,51253,2025-05-11,Delivered,Debit Card,0,6568.0
4730,5528,51257,2025-05-24,Delivered,Debit Card,5,1045.95
4731,5528,51258,2025-06-03,Returned,Debit Card,0,5980.0
4732,5530,51276,2025-09-20,Delivered,UPI,0,4479.0
4733,5533,51290,2025-11-11,Delivered,Debit Card,15,6183.75
4734,5535,51294,2025-06-03,Delivered,UPI,20,6599.2
4735,5536,51306,2025-01-09,Returned,COD,0,2220.0
4736,5536,51308,2025-01-13,Delivered,COD,10,1764.9
4737,5537,51330,2025-08-11,Delivered,Debit Card,0,6739.0
4738,5537,51333,2025-08-29,Delivered,UPI,15,1847.9
4739,5538,51341,2024-12-26,Delivered,UPI,0,6801.0
4740,5538,51343,2025-01-01,Delivered,COD,0,3886.0
4741,5538,51351,2025-03-12,Returned,UPI,30,1368.5
4742,5538,51353,2025-03-21,Delivered,UPI,0,2438.0
4743,5538,51357,2025-04-25,Delivered,COD,0,4595.0
4744,5538,51359,2025-05-16,Returned,UPI,10,1924.2
4745,5540,51369,2025-11-04,Delivered,Net Banking,15,8418.4
4746,5540,51371,2025-11-11,Delivered,COD,0,1976.0
4747,5541,51379,2025-11-12,Delivered,Net Banking,0,1101.0
4748,5543,51400,2024-12-21,Delivered,COD,0,11082.0
4749,5543,51416,2025-02-24,Delivered,UPI,10,3492.0
4750,5549,51437,2025-05-13,Delivered,UPI,0,789.0
4751,5551,51449,2024-12-21,Delivered,Debit Card,10,4636.8
4752,5551,51462,2025-03-14,Delivered,Debit Card,0,5048.0
4753,5552,51468,2025-02-12,Delivered,Credit Card,5,1765.1
4754,5555,51510,2024-12-08,Delivered,Net Banking,5,3314.55
4755,5557,51534,2025-03-03,Delivered,UPI,15,5087.25
4756,5557,51539,2025-03-19,Delivered,UPI,0,3710.0
4757,5558,51561,2025-07-03,Delivered,UPI,0,2950.0
4758,5558,51564,2025-07-19,Delivered,Net Banking,20,5112.0
4759,5560,51580,2025-06-09,Delivered,UPI,15,1920.15
4760,5561,51589,2025-06-27,Delivered,Debit Card,15,244.8
4761,5561,51592,2025-08-12,Delivered,Debit Card,5,1221.7
4762,5564,51618,2025-01-20,Delivered,Debit Card,0,2394.0
4763,5564,51629,2025-03-24,Delivered,UPI,5,4206.6
4764,5568,51665,2025-01-04,Delivered,Net Banking,5,1070.65
4765,5568,51667,2025-01-10,Delivered,UPI,10,3577.5
4766,5568,51688,2025-05-06,Delivered,Credit Card,5,3265.15
4767,5569,51702,2025-03-25,Delivered,Credit Card,0,3446.0
4768,5570,51710,2025-08-15,Returned,UPI,10,886.5
4769,5570,51714,2025-09-17,Delivered,UPI,5,2669.5
4770,5572,51726,2025-04-18,Delivered,Debit Card,5,954.75
4771,5573,51737,2025-09-25,Delivered,UPI,0,2877.0
4772,5576,51749,2025-03-09,Delivered,UPI,10,4086.9
4773,5576,51750,2025-04-06,Delivered,COD,10,1301.4
4774,5579,51767,2025-08-06,Delivered,COD,10,6413.4
4775,5580,51773,2024-12-27,Delivered,COD,10,827.1
4776,5580,51775,2025-02-20,Delivered,UPI,30,1106.7
4777,5583,51801,2025-11-08,Delivered,COD,0,3043.0
4778,5586,51809,2025-12-22,Delivered,UPI,10,1636.2
4779,5587,51812,2024-12-03,Delivered,COD,15,1671.1
4780,5588,51832,2025-09-19,Delivered,Debit Card,5,1547.55
4781,5589,51837,2025-12-01,Delivered,Credit Card,5,1050.7
4782,5592,51843,2025-04-18,Delivered,UPI,0,939.0
4783,5592,51845,2025-05-20,Delivered,Net Banking,10,8271.0
4784,5596,51870,2025-10-02,Delivered,UPI,5,9342.3
4785,5597,51882,2025-05-10,Delivered,UPI,15,7742.65
4786,5599,51892,2025-01-28,Delivered,Credit Card,20,6005.6
4787,5599,51902,2025-11-08,Delivered,COD,0,1709.0
4788,5600,51916,2025-02-12,Delivered,Credit Card,0,5338.0
4789,5601,51937,2025-05-10,Delivered,COD,0,802.0
4790,5601,51943,2025-06-06,Delivered,UPI,10,2955.6
4791,5603,51956,2025-09-05,Delivered,Credit Card,0,6463.0
4792,5604,51972,2025-03-19,Delivered,UPI,0,4080.0
4793,5604,51976,2025-04-08,Delivered,Credit Card,0,1755.0
4794,5605,51979,2025-03-03,Delivered,Debit Card,10,1255.5
4795,5607,52004,2025-08-08,Delivered,UPI,15,5166.3
4796,5608,52019,2025-01-06,Delivered,Net Banking,0,520.0
4797,5610,52047,2025-06-01,Returned,UPI,0,4222.0
4798,5611,52055,2025-06-14,Delivered,Credit Card,20,528.8
4799,5611,52058,2025-07-17,Cancelled,UPI,5,3313.6
4800,5612,52063,2025-09-25,Delivered,Credit Card,0,905.0
4801,5612,52067,2025-10-02,Delivered,Credit Card,15,1573.35
4802,5618,52099,2025-06-22,Delivered,UPI,0,2935.0
4803,5618,52100,2025-07-08,Delivered,Credit Card,5,497.8
4804,5618,52105,2025-09-15,Delivered,Debit Card,20,763.2
4805,5620,52111,2025-10-01,Delivered,UPI,0,9006.0
4806,5622,52121,2025-02-13,Delivered,Debit Card,0,4844.0
4807,5622,52122,2025-02-26,Delivered,UPI,10,959.4
4808,5622,52127,2025-03-08,Delivered,UPI,10,1024.2
4809,5622,52128,2025-03-10,Delivered,Debit Card,0,3905.0
4810,5622,52137,2025-05-18,Delivered,UPI,15,2363.0
4811,5624,52159,2025-09-24,Delivered,UPI,5,1373.7
4812,5627,52173,2025-03-12,Returned,Debit Card,0,644.0
4813,5630,52200,2025-11-14,Cancelled,UPI,10,1453.5
4814,5631,52202,2025-04-27,Delivered,UPI,15,7292.15
4815,5634,52229,2025-03-19,Delivered,Credit Card,20,3881.6
4816,5634,52231,2025-04-01,Delivered,UPI,15,3530.9
4817,5636,52241,2025-05-19,Delivered,Debit Card,0,1919.0
4818,5637,52251,2025-05-05,Delivered,Credit Card,20,3747.2
4819,5638,52262,2025-12-10,Delivered,COD,15,6541.6
4820,5640,52273,2024-12-19,Delivered,Net Banking,10,1531.8
4821,5640,52279,2025-01-23,Delivered,UPI,0,4336.0
4822,5640,52285,2025-03-19,Delivered,Credit Card,10,1816.2
4823,5640,52292,2025-04-07,Delivered,COD,0,1005.0
4824,5640,52293,2025-04-08,Delivered,UPI,10,1538.1
4825,5642,52305,2025-04-06,Delivered,Net Banking,30,1178.8
4826,5644,52322,2025-08-07,Delivered,UPI,30,9774.1
4827,5644,52323,2025-08-09,Delivered,COD,0,6645.0
4828,5644,52325,2025-08-26,Delivered,Debit Card,0,7212.0
4829,5648,52349,2025-11-18,Delivered,UPI,30,5128.9
4830,5650,52357,2025-08-05,Delivered,Debit Card,0,2144.0
4831,5654,52378,2025-01-02,Delivered,Debit Card,10,1593.9
4832,5654,52384,2025-06-17,Delivered,Net Banking,0,1615.0
4833,5656,52391,2025-04-17,Delivered,UPI,5,1472.5
4834,5657,52403,2025-05-25,Delivered,UPI,0,1776.0
4835,5657,52408,2025-06-17,Delivered,Credit Card,10,1986.3
4836,5658,52415,2025-04-15,Delivered,UPI,0,2368.0
4837,5660,52424,2025-08-04,Delivered,Credit Card,20,2220.0
4838,5662,52445,2025-09-06,Returned,Debit Card,0,1146.0
4839,5664,52454,2025-05-21,Delivered,Net Banking,0,1245.0
4840,5667,52476,2025-03-20,Delivered,UPI,10,8280.9
4841,5672,52503,2025-01-01,Delivered,Debit Card,15,1418.65
4842,5672,52518,2025-04-04,Delivered,COD,0,436.0
4843,5672,52521,2025-04-13,Delivered,Credit Card,10,3700.8
4844,5677,52556,2025-06-06,Delivered,Debit Card,10,3836.7
4845,5677,52562,2025-07-08,Delivered,UPI,0,3000.0
4846,5679,52586,2025-07-02,Delivered,UPI,0,2014.0
4847,5682,52620,2025-04-21,Delivered,COD,0,3833.0
4848,5685,52639,2024-12-10,Delivered,COD,15,3120.35
4849,5685,52642,2025-01-11,Delivered,UPI,30,826.0
4850,5685,52653,2025-04-12,Returned,UPI,5,1547.55
4851,5686,52665,2025-01-28,Delivered,UPI,0,1978.0
4852,5686,52671,2025-05-10,Delivered,COD,20,549.6
4853,5688,52678,2025-03-15,Returned,Net Banking,15,5253.85
4854,5688,52681,2025-03-28,Delivered,UPI,0,13800.0
4855,5688,52682,2025-04-02,Delivered,COD,0,6636.0
4856,5688,52686,2025-04-22,Delivered,Net Banking,20,1488.0
4857,5688,52692,2025-05-08,Delivered,COD,5,868.3
4858,5689,52706,2025-02-02,Delivered,UPI,0,3990.0
4859,5689,52711,2025-02-17,Delivered,UPI,5,3992.85
4860,5693,52730,2025-02-15,Delivered,UPI,10,1423.8
4861,5695,52747,2025-01-21,Delivered,UPI,5,1373.7
4862,5695,52756,2025-02-11,Delivered,Debit Card,5,749.55
4863,5695,52760,2025-02-22,Delivered,COD,0,6141.0
4864,5696,52768,2025-01-14,Returned,Credit Card,20,1656.0
4865,5697,52786,2024-11-13,Delivered,COD,15,7703.55
4866,5697,52793,2025-02-22,Returned,COD,15,595.0
4867,5697,52802,2025-09-28,Returned,COD,20,12106.4
4868,5698,52808,2024-11-13,Delivered,COD,0,7379.0
4869,5698,52818,2025-01-26,Delivered,Debit Card,0,576.0
4870,5703,52846,2025-05-23,Delivered,Debit Card,0,4465.0
4871,5703,52847,2025-06-01,Delivered,COD,0,4928.0
4872,5704,52852,2024-11-06,Cancelled,UPI,10,1953.9
4873,5704,52864,2025-06-08,Delivered,UPI,10,4307.4
4874,5705,52870,2024-11-23,Delivered,COD,5,5024.55
4875,5705,52872,2024-11-29,Delivered,Credit Card,15,2155.6
4876,5705,52887,2025-03-15,Delivered,Debit Card,0,768.0
4877,5706,52895,2025-01-21,Delivered,Debit Card,20,4277.6
4878,5708,52918,2025-06-25,Delivered,COD,10,4948.2
4879,5708,52922,2025-10-25,Delivered,UPI,5,4596.1
4880,5709,52926,2025-06-03,Delivered,COD,0,4306.0
4881,5712,52941,2025-05-20,Delivered,Credit Card,5,980.4
4882,5712,52943,2025-06-10,Delivered,UPI,10,2012.4
4883,5712,52946,2025-11-22,Delivered,Debit Card,0,6427.0
4884,5712,52948,2025-12-27,Delivered,Credit Card,0,1478.0
4885,5716,52968,2025-09-18,Delivered,Credit Card,0,1151.0
4886,5718,52988,2025-08-01,Delivered,UPI,15,888.25
4887,5719,52995,2025-07-05,Delivered,UPI,5,2133.7
4888,5719,52996,2025-07-24,Delivered,COD,0,3478.0
4889,5719,52998,2025-09-29,Returned,UPI,20,872.0
4890,5719,52999,2025-11-05,Delivered,Credit Card,10,921.6
4891,5720,53006,2025-01-27,Delivered,UPI,10,2318.4
4892,5720,53013,2025-02-28,Delivered,Debit Card,0,2750.0
4893,5724,53033,2025-08-06,Delivered,UPI,30,833.7
4894,5724,53034,2025-08-14,Returned,COD,10,978.3
4895,5725,53046,2025-07-01,Cancelled,Net Banking,0,3534.0
4896,5728,53066,2025-06-17,Delivered,UPI,10,1445.4
4897,5729,53078,2025-06-23,Delivered,Debit Card,10,511.2
4898,5731,53089,2025-01-08,Delivered,UPI,10,2225.7
4899,5731,53093,2025-03-24,Delivered,Credit Card,0,4595.0
4900,5731,53094,2025-03-25,Delivered,UPI,0,12824.0
4901,5731,53097,2025-04-22,Delivered,Credit Card,5,4636.0
4902,5731,53100,2025-05-14,Delivered,UPI,20,735.2
4903,5731,53105,2025-07-11,Delivered,Net Banking,5,4502.05
4904,5732,53120,2025-05-01,Returned,UPI,5,1717.6
4905,5735,53170,2025-01-01,Delivered,Credit Card,0,2710.0
4906,5735,53180,2025-04-21,Delivered,COD,30,2020.9
4907,5737,53198,2025-10-06,Delivered,COD,0,2404.0
4908,5738,53203,2025-05-14,Delivered,UPI,5,10182.1
4909,5738,53207,2025-10-02,Delivered,Credit Card,10,4735.8
4910,5738,53208,2025-11-04,Delivered,COD,0,7953.0
4911,5739,53217,2025-02-04,Delivered,COD,0,2466.0
4912,5739,53227,2025-04-10,Delivered,UPI,0,2971.0
4913,5740,53231,2025-08-30,Delivered,UPI,0,7416.0
4914,5741,53235,2025-12-22,Delivered,Debit Card,0,3084.0
4915,5743,53250,2025-03-01,Delivered,Debit Card,0,5926.0
4916,5743,53256,2025-04-01,Cancelled,COD,10,1423.8
4917,5746,53270,2025-09-22,Delivered,UPI,5,2109.0
4918,5749,53285,2025-06-16,Delivered,COD,0,4917.0
4919,5760,53373,2025-05-13,Delivered,UPI,0,2815.0
4920,5761,53383,2025-12-06,Delivered,UPI,0,1860.0
4921,5763,53391,2025-05-31,Delivered,UPI,10,1690.2
4922,5764,53409,2025-01-31,Delivered,UPI,10,4084.2
4923,5764,53418,2025-03-21,Delivered,Debit Card,10,1952.1
4924,5765,53424,2025-08-19,Delivered,Net Banking,10,1764.9
4925,5767,53432,2024-11-24,Delivered,Credit Card,10,2466.0
4926,5767,53439,2025-01-31,Delivered,UPI,15,2730.2
4927,5768,53457,2024-12-19,Delivered,UPI,0,1101.0
4928,5768,53466,2025-03-05,Delivered,Credit Card,10,4296.6
4929,5768,53470,2025-03-16,Delivered,Debit Card,5,2447.2
4930,5770,53479,2025-01-14,Delivered,Debit Card,15,1832.6
4931,5771,53483,2025-04-12,Delivered,UPI,10,4717.8
4932,5773,53496,2024-12-03,Delivered,UPI,20,1297.6
4933,5776,53512,2024-11-22,Delivered,UPI,5,4126.8
4934,5776,53527,2025-06-07,Delivered,Credit Card,0,4697.0
4935,5776,53528,2025-06-13,Cancelled,UPI,5,1416.45
4936,5776,53530,2025-06-26,Delivered,UPI,0,1362.0
4937,5777,53531,2025-10-06,Returned,Debit Card,15,5567.5
4938,5778,53532,2025-03-11,Delivered,Net Banking,0,700.0
4939,5778,53540,2025-07-14,Delivered,Debit Card,5,1797.4
4940,5778,53543,2025-08-20,Delivered,Credit Card,10,8766.0
4941,5781,53554,2024-11-02,Delivered,Credit Card,0,3369.0
4942,5782,53558,2025-03-16,Delivered,Net Banking,30,3570.0
4943,5782,53563,2025-07-17,Returned,Net Banking,15,2715.75
4944,5782,53564,2025-08-01,Delivered,UPI,0,2010.0
4945,5785,53577,2025-09-17,Delivered,COD,10,1579.5
4946,5786,53586,2025-08-09,Delivered,UPI,20,2644.8
4947,5786,53587,2025-08-15,Delivered,UPI,0,6452.0
