session_id,customer_id,session_date,device,channel
32786,3547,2025-01-25,Desktop,Paid Search
32787,3547,2025-01-26,Mobile,Direct
32788,3547,2025-02-04,Desktop,Paid Search
32789,3547,2025-02-10,Mobile,Direct
32790,3547,2025-02-11,Mobile,Paid Search
32791,3547,2025-02-20,Desktop,Paid Search
32792,3547,2025-03-02,Mobile,Paid Search
32793,3547,2025-03-09,Mobile,Paid Search
32794,3547,2025-03-16,Desktop,Paid Search
32795,3547,2025-03-23,Desktop,Paid Search
32796,3547,2025-03-27,Desktop,Email
32797,3547,2025-04-02,Mobile,Paid Search
32798,3547,2025-04-03,Mobile,Paid Search
32799,3547,2025-04-12,Mobile,Paid Search
32800,3548,2025-07-05,Mobile,Organic Search
32801,3548,2025-07-18,Mobile,Organic Search
32802,3548,2025-07-23,Desktop,Paid Social
32803,3548,2025-08-04,Desktop,Organic Search
32804,3548,2025-08-07,Desktop,Direct
32805,3548,2025-08-12,Mobile,Organic Search
32806,3548,2025-09-11,Mobile,Organic Search
32807,3548,2025-09-16,Mobile,Paid Search
32808,3549,2025-03-29,Mobile,Direct
32809,3549,2025-04-04,Mobile,Direct
32810,3549,2025-04-05,Desktop,Direct
32811,3549,2025-04-06,Mobile,Paid Social
32812,3549,2025-04-15,Mobile,Email
32813,3549,2025-05-07,Mobile,Direct
32814,3549,2025-05-08,Desktop,Direct
32815,3549,2025-05-13,Desktop,Direct
32816,3549,2025-05-14,Tablet,Paid Search
32817,3549,2025-05-31,Mobile,Direct
32818,3549,2025-06-16,Mobile,Email
32819,3549,2025-06-27,Mobile,Direct
32820,3549,2025-07-07,Mobile,Direct
32821,3550,2024-11-14,Mobile,Affiliate
32822,3550,2025-01-13,Mobile,Paid Social
32823,3550,2025-01-23,Desktop,Affiliate
32824,3550,2025-02-06,Desktop,Affiliate
32825,3550,2025-02-16,Tablet,Paid Social
32826,3550,2025-03-06,Mobile,Affiliate
32827,3550,2025-03-09,Desktop,Affiliate
32828,3550,2025-04-05,Desktop,Affiliate
32829,3550,2025-04-06,Mobile,Affiliate
32830,3550,2025-04-10,Tablet,Affiliate
32831,3550,2025-04-11,Mobile,Affiliate
32832,3550,2025-04-29,Mobile,Affiliate
32833,3550,2025-05-17,Mobile,Organic Search
32834,3550,2025-05-25,Mobile,Affiliate
32835,3550,2025-06-12,Desktop,Affiliate
32836,3550,2025-06-19,Desktop,Affiliate
32837,3550,2025-07-03,Mobile,Email
32838,3550,2025-07-30,Tablet,Paid Search
32839,3550,2025-08-13,Mobile,Affiliate
32840,3550,2025-09-01,Mobile,Referral
32841,3551,2025-07-01,Tablet,Paid Social
32842,3551,2025-07-06,Mobile,Direct
32843,3551,2025-07-26,Mobile,Paid Social
32844,3551,2025-08-04,Desktop,Referral
32845,3551,2025-08-24,Mobile,Paid Social
32846,3551,2025-09-05,Mobile,Paid Social
32847,3551,2025-09-08,Mobile,Paid Social
32848,3552,2024-11-23,Mobile,Affiliate
32849,3552,2024-12-06,Desktop,Affiliate
32850,3552,2025-01-22,Mobile,Affiliate
32851,3552,2025-02-08,Mobile,Organic Search
32852,3552,2025-05-12,Desktop,Affiliate
32853,3552,2025-09-07,Mobile,Referral
32854,3552,2025-09-16,Mobile,Affiliate
32855,3552,2025-09-28,Desktop,Affiliate
32856,3553,2025-06-07,Mobile,Organic Search
32857,3553,2025-07-10,Mobile,Paid Social
32858,3553,2025-08-13,Desktop,Paid Social
32859,3553,2025-08-22,Mobile,Affiliate
32860,3553,2025-08-23,Desktop,Organic Search
32861,3553,2025-08-26,Mobile,Paid Search
32862,3553,2025-08-30,Mobile,Paid Social
32863,3553,2025-10-03,Mobile,Paid Social
32864,3554,2025-01-08,Desktop,Affiliate
32865,3554,2025-01-17,Mobile,Affiliate
32866,3554,2025-01-27,Desktop,Affiliate
32867,3554,2025-01-29,Mobile,Affiliate
32868,3554,2025-02-04,Mobile,Affiliate
32869,3554,2025-02-11,Mobile,Paid Social
32870,3554,2025-02-16,Mobile,Affiliate
32871,3554,2025-03-04,Tablet,Affiliate
32872,3554,2025-03-14,Mobile,Direct
32873,3554,2025-03-15,Mobile,Affiliate
32874,3554,2025-03-22,Desktop,Affiliate
32875,3554,2025-03-24,Mobile,Affiliate
32876,3554,2025-03-30,Mobile,Paid Social
32877,3554,2025-05-04,Desktop,Paid Social
32878,3554,2025-05-16,Mobile,Affiliate
32879,3554,2025-05-19,Mobile,Affiliate
32880,3554,2025-06-01,Desktop,Paid Social
32881,3554,2025-06-02,Mobile,Direct
32882,3554,2025-06-08,Mobile,Affiliate
32883,3556,2025-03-07,Mobile,Paid Social
32884,3556,2025-03-26,Tablet,Organic Search
32885,3556,2025-03-28,Mobile,Paid Social
32886,3556,2025-03-30,Mobile,Paid Social
32887,3556,2025-04-05,Desktop,Paid Social
32888,3556,2025-05-16,Mobile,Paid Social
32889,3556,2025-05-29,Mobile,Paid Social
32890,3556,2025-07-22,Mobile,Paid Social
32891,3556,2025-07-30,Mobile,Paid Social
32892,3556,2025-08-02,Mobile,Paid Social
32893,3557,2024-12-07,Desktop,Paid Social
32894,3557,2024-12-24,Desktop,Paid Search
32895,3557,2024-12-31,Desktop,Organic Search
32896,3557,2025-01-05,Mobile,Organic Search
32897,3557,2025-01-24,Mobile,Organic Search
32898,3557,2025-01-25,Desktop,Organic Search
32899,3557,2025-02-01,Desktop,Organic Search
32900,3557,2025-02-07,Mobile,Organic Search
32901,3557,2025-03-10,Mobile,Organic Search
32902,3557,2025-03-11,Mobile,Organic Search
32903,3557,2025-03-25,Mobile,Paid Search
32904,3557,2025-03-26,Mobile,Paid Social
32905,3557,2025-05-23,Mobile,Referral
32906,3557,2025-06-26,Mobile,Email
32907,3557,2025-06-29,Desktop,Organic Search
32908,3557,2025-07-15,Mobile,Organic Search
32909,3558,2024-12-14,Desktop,Organic Search
32910,3558,2025-02-03,Mobile,Organic Search
32911,3558,2025-02-18,Mobile,Direct
32912,3558,2025-03-07,Mobile,Organic Search
32913,3558,2025-03-20,Desktop,Paid Social
32914,3559,2025-03-27,Mobile,Email
32915,3559,2025-04-21,Desktop,Paid Search
32916,3559,2025-05-23,Mobile,Affiliate
32917,3559,2025-06-03,Desktop,Email
32918,3559,2025-06-15,Desktop,Referral
32919,3559,2025-07-05,Mobile,Paid Search
32920,3559,2025-07-27,Mobile,Affiliate
32921,3559,2025-08-12,Mobile,Email
32922,3559,2025-08-29,Desktop,Organic Search
32923,3560,2025-01-06,Mobile,Paid Search
32924,3560,2025-01-18,Tablet,Email
32925,3560,2025-03-06,Desktop,Organic Search
32926,3561,2025-06-18,Mobile,Paid Search
32927,3561,2025-06-23,Mobile,Paid Search
32928,3561,2025-06-29,Mobile,Email
32929,3561,2025-07-01,Mobile,Organic Search
32930,3562,2025-04-24,Desktop,Paid Search
32931,3562,2025-05-02,Mobile,Paid Search
32932,3562,2025-05-13,Mobile,Email
32933,3562,2025-07-09,Desktop,Direct
32934,3563,2025-08-14,Mobile,Paid Social
32935,3563,2025-08-16,Mobile,Paid Social
32936,3563,2025-08-29,Mobile,Organic Search
32937,3563,2025-09-01,Desktop,Referral
32938,3563,2025-09-02,Desktop,Referral
32939,3563,2025-09-09,Desktop,Paid Search
32940,3563,2025-10-04,Mobile,Direct
32941,3563,2025-10-05,Desktop,Paid Social
32942,3564,2024-12-26,Mobile,Paid Social
32943,3564,2025-01-10,Desktop,Direct
32944,3564,2025-01-24,Desktop,Paid Social
32945,3564,2025-01-25,Desktop,Paid Search
32946,3564,2025-02-06,Mobile,Paid Social
32947,3564,2025-02-07,Tablet,Affiliate
32948,3564,2025-02-08,Desktop,Paid Social
32949,3564,2025-02-10,Mobile,Direct
32950,3564,2025-02-11,Mobile,Direct
32951,3564,2025-02-14,Desktop,Paid Social
32952,3564,2025-03-01,Mobile,Paid Search
32953,3564,2025-03-02,Mobile,Paid Social
32954,3564,2025-03-26,Mobile,Affiliate
32955,3564,2025-04-06,Mobile,Organic Search
32956,3564,2025-04-09,Mobile,Paid Social
32957,3564,2025-04-10,Mobile,Paid Social
32958,3564,2025-04-16,Mobile,Paid Social
32959,3564,2025-04-17,Mobile,Direct
32960,3564,2025-05-10,Mobile,Paid Social
32961,3564,2025-05-12,Mobile,Direct
32962,3564,2025-05-16,Mobile,Paid Social
32963,3564,2025-05-22,Mobile,Referral
32964,3565,2025-12-19,Desktop,Direct
32965,3566,2024-11-27,Mobile,Organic Search
32966,3566,2024-11-30,Desktop,Organic Search
32967,3566,2024-12-02,Tablet,Paid Search
32968,3566,2024-12-04,Mobile,Organic Search
32969,3566,2024-12-16,Mobile,Organic Search
32970,3566,2024-12-23,Mobile,Organic Search
32971,3566,2024-12-25,Mobile,Organic Search
32972,3566,2024-12-26,Desktop,Organic Search
32973,3566,2025-01-14,Desktop,Organic Search
32974,3566,2025-02-16,Desktop,Organic Search
32975,3566,2025-02-19,Mobile,Organic Search
32976,3566,2025-02-21,Mobile,Organic Search
32977,3566,2025-03-01,Mobile,Direct
32978,3566,2025-03-08,Mobile,Direct
32979,3566,2025-03-21,Mobile,Organic Search
32980,3566,2025-03-27,Mobile,Paid Search
32981,3566,2025-03-29,Mobile,Affiliate
32982,3566,2025-04-03,Mobile,Organic Search
32983,3566,2025-04-05,Mobile,Paid Social
32984,3566,2025-04-21,Desktop,Referral
32985,3566,2025-04-22,Desktop,Paid Social
32986,3567,2024-11-12,Mobile,Paid Search
32987,3567,2024-11-24,Mobile,Paid Search
32988,3567,2024-12-12,Mobile,Affiliate
32989,3567,2025-01-12,Desktop,Paid Search
32990,3567,2025-01-22,Mobile,Paid Search
32991,3567,2025-01-30,Mobile,Paid Social
32992,3567,2025-02-07,Mobile,Email
32993,3567,2025-03-06,Desktop,Paid Search
32994,3568,2024-12-14,Mobile,Direct
32995,3568,2024-12-26,Mobile,Paid Search
32996,3568,2024-12-30,Mobile,Direct
32997,3568,2025-01-09,Desktop,Direct
32998,3568,2025-01-14,Desktop,Direct
32999,3568,2025-03-14,Mobile,Referral
33000,3568,2025-03-15,Mobile,Paid Social
33001,3568,2025-03-20,Mobile,Paid Search
33002,3568,2025-04-03,Desktop,Direct
33003,3568,2025-04-04,Mobile,Direct
33004,3568,2025-05-04,Desktop,Direct
33005,3568,2025-06-03,Mobile,Direct
33006,3568,2025-07-12,Desktop,Direct
33007,3568,2025-07-14,Mobile,Referral
33008,3568,2025-08-08,Mobile,Paid Search
33009,3569,2024-12-31,Mobile,Affiliate
33010,3569,2025-01-03,Mobile,Email
33011,3569,2025-01-04,Tablet,Email
33012,3569,2025-01-07,Desktop,Email
33013,3569,2025-01-20,Desktop,Email
33014,3569,2025-02-09,Mobile,Email
33015,3569,2025-02-10,Mobile,Email
33016,3569,2025-02-12,Desktop,Affiliate
33017,3569,2025-02-17,Mobile,Email
33018,3569,2025-02-22,Desktop,Paid Social
33019,3569,2025-02-23,Mobile,Email
33020,3569,2025-02-28,Mobile,Paid Social
33021,3569,2025-03-16,Desktop,Email
33022,3569,2025-03-18,Mobile,Organic Search
33023,3569,2025-03-19,Mobile,Email
33024,3569,2025-03-20,Mobile,Email
33025,3569,2025-03-22,Desktop,Email
33026,3569,2025-03-25,Mobile,Email
33027,3569,2025-04-10,Tablet,Email
33028,3569,2025-04-17,Mobile,Email
33029,3569,2025-04-20,Desktop,Email
33030,3570,2025-11-09,Mobile,Direct
33031,3570,2025-11-10,Desktop,Paid Social
33032,3571,2025-09-15,Mobile,Email
33033,3572,2025-10-03,Mobile,Paid Social
33034,3572,2025-10-04,Mobile,Paid Social
33035,3572,2025-10-06,Mobile,Direct
33036,3572,2025-10-07,Mobile,Organic Search
33037,3572,2025-10-09,Desktop,Paid Search
33038,3572,2025-10-10,Desktop,Paid Social
33039,3573,2025-11-12,Mobile,Organic Search
33040,3574,2025-05-28,Mobile,Direct
33041,3574,2025-06-10,Mobile,Email
33042,3574,2025-06-19,Mobile,Email
33043,3574,2025-07-11,Mobile,Organic Search
33044,3574,2025-07-16,Desktop,Email
33045,3574,2025-07-17,Mobile,Paid Search
33046,3574,2025-08-05,Desktop,Email
33047,3574,2025-08-23,Mobile,Email
33048,3574,2025-09-02,Desktop,Paid Search
33049,3574,2025-10-17,Mobile,Email
33050,3574,2025-10-18,Desktop,Organic Search
33051,3575,2025-05-23,Mobile,Paid Social
33052,3575,2025-06-24,Mobile,Paid Social
33053,3575,2025-07-15,Tablet,Paid Social
33054,3575,2025-08-13,Desktop,Paid Social
33055,3575,2025-08-20,Mobile,Paid Search
33056,3575,2025-08-31,Tablet,Paid Social
33057,3575,2025-09-06,Mobile,Paid Social
33058,3575,2025-09-13,Mobile,Paid Social
33059,3575,2025-10-10,Mobile,Organic Search
33060,3575,2025-10-28,Desktop,Paid Social
33061,3576,2024-12-08,Desktop,Paid Search
33062,3576,2024-12-13,Desktop,Paid Search
33063,3576,2024-12-14,Mobile,Email
33064,3576,2024-12-15,Desktop,Paid Social
33065,3576,2024-12-17,Mobile,Affiliate
33066,3576,2024-12-23,Mobile,Paid Search
33067,3576,2025-01-03,Mobile,Paid Search
33068,3576,2025-01-04,Desktop,Paid Search
33069,3576,2025-01-06,Desktop,Direct
33070,3576,2025-01-12,Mobile,Affiliate
33071,3576,2025-01-13,Mobile,Organic Search
33072,3576,2025-02-13,Mobile,Paid Search
33073,3576,2025-02-24,Mobile,Organic Search
33074,3576,2025-02-28,Mobile,Organic Search
33075,3576,2025-03-06,Mobile,Paid Search
33076,3576,2025-03-12,Mobile,Paid Search
33077,3576,2025-03-16,Mobile,Paid Social
33078,3576,2025-03-27,Mobile,Paid Social
33079,3576,2025-03-30,Mobile,Paid Search
33080,3576,2025-04-06,Mobile,Paid Search
33081,3576,2025-04-09,Desktop,Paid Social
33082,3576,2025-04-12,Mobile,Organic Search
33083,3576,2025-04-14,Mobile,Paid Search
33084,3576,2025-04-19,Mobile,Paid Search
33085,3576,2025-04-25,Mobile,Paid Search
33086,3577,2025-02-02,Mobile,Organic Search
33087,3577,2025-02-05,Mobile,Affiliate
33088,3577,2025-02-22,Mobile,Paid Social
33089,3577,2025-03-11,Mobile,Email
33090,3577,2025-03-17,Mobile,Affiliate
33091,3577,2025-03-21,Mobile,Affiliate
33092,3577,2025-03-24,Mobile,Organic Search
33093,3577,2025-04-08,Mobile,Affiliate
33094,3577,2025-04-15,Mobile,Organic Search
33095,3577,2025-04-16,Desktop,Affiliate
33096,3577,2025-05-11,Desktop,Affiliate
33097,3577,2025-05-12,Mobile,Direct
33098,3577,2025-05-13,Mobile,Affiliate
33099,3577,2025-05-19,Desktop,Affiliate
33100,3577,2025-05-20,Mobile,Affiliate
33101,3577,2025-05-21,Desktop,Email
33102,3577,2025-05-23,Desktop,Affiliate
33103,3577,2025-05-24,Tablet,Paid Social
33104,3577,2025-05-31,Mobile,Affiliate
33105,3578,2025-11-26,Desktop,Paid Social
33106,3578,2025-11-28,Desktop,Paid Search
33107,3579,2025-08-23,Desktop,Organic Search
33108,3579,2025-08-26,Mobile,Organic Search
33109,3579,2025-09-04,Mobile,Organic Search
33110,3579,2025-09-15,Desktop,Paid Search
33111,3579,2025-10-06,Desktop,Paid Social
33112,3579,2025-10-09,Mobile,Organic Search
33113,3580,2024-12-04,Mobile,Paid Search
33114,3580,2025-02-07,Mobile,Direct
33115,3580,2025-02-18,Desktop,Paid Search
33116,3580,2025-03-31,Mobile,Paid Search
33117,3580,2025-04-06,Tablet,Organic Search
33118,3580,2025-04-18,Mobile,Paid Search
33119,3580,2025-05-12,Mobile,Paid Search
33120,3580,2025-05-19,Desktop,Paid Search
33121,3580,2025-06-18,Mobile,Paid Search
33122,3580,2025-06-28,Mobile,Paid Search
33123,3580,2025-07-29,Desktop,Paid Search
33124,3580,2025-08-17,Mobile,Paid Search
33125,3580,2025-09-10,Mobile,Paid Social
33126,3582,2025-06-13,Mobile,Affiliate
33127,3582,2025-06-30,Desktop,Email
33128,3582,2025-07-03,Desktop,Email
33129,3582,2025-07-14,Mobile,Email
33130,3582,2025-07-25,Mobile,Organic Search
33131,3582,2025-07-26,Mobile,Email
33132,3582,2025-08-03,Mobile,Referral
33133,3582,2025-08-21,Desktop,Organic Search
33134,3582,2025-09-03,Mobile,Paid Search
33135,3582,2025-09-07,Mobile,Email
33136,3583,2025-11-18,Desktop,Paid Search
33137,3584,2025-05-07,Desktop,Paid Social
33138,3584,2025-07-24,Mobile,Paid Social
33139,3584,2025-09-14,Mobile,Email
33140,3585,2025-06-28,Tablet,Organic Search
33141,3585,2025-08-11,Mobile,Organic Search
33142,3585,2025-08-12,Desktop,Organic Search
33143,3585,2025-09-12,Mobile,Organic Search
33144,3585,2025-11-07,Mobile,Organic Search
33145,3585,2025-11-10,Desktop,Direct
33146,3585,2025-11-29,Mobile,Organic Search
33147,3586,2025-03-21,Desktop,Direct
33148,3586,2025-03-24,Mobile,Organic Search
33149,3586,2025-05-07,Desktop,Direct
33150,3586,2025-05-13,Mobile,Organic Search
33151,3586,2025-05-28,Mobile,Paid Social
33152,3586,2025-05-30,Desktop,Paid Search
33153,3586,2025-07-15,Mobile,Organic Search
33154,3586,2025-08-26,Mobile,Organic Search
33155,3586,2025-09-29,Mobile,Organic Search
33156,3586,2025-09-30,Mobile,Direct
33157,3586,2025-12-09,Mobile,Organic Search
33158,3587,2025-10-16,Mobile,Paid Search
33159,3587,2025-11-04,Mobile,Direct
33160,3587,2025-12-25,Mobile,Paid Social
33161,3588,2024-11-09,Mobile,Paid Search
33162,3588,2024-11-24,Mobile,Email
33163,3588,2025-01-22,Mobile,Email
33164,3588,2025-02-16,Mobile,Email
33165,3589,2025-01-04,Tablet,Paid Search
33166,3589,2025-02-03,Mobile,Direct
33167,3589,2025-02-14,Mobile,Direct
33168,3589,2025-03-08,Mobile,Direct
33169,3589,2025-03-16,Mobile,Paid Social
33170,3589,2025-04-11,Mobile,Direct
33171,3589,2025-04-16,Mobile,Direct
33172,3589,2025-06-16,Mobile,Organic Search
33173,3589,2025-08-14,Mobile,Direct
33174,3590,2025-10-04,Mobile,Referral
33175,3590,2025-10-05,Mobile,Affiliate
33176,3590,2025-10-06,Mobile,Direct
33177,3590,2025-10-13,Mobile,Organic Search
33178,3590,2025-10-19,Mobile,Paid Search
33179,3590,2025-10-20,Mobile,Organic Search
33180,3591,2025-07-12,Mobile,Paid Search
33181,3591,2025-08-05,Mobile,Affiliate
33182,3591,2025-08-22,Mobile,Affiliate
33183,3591,2025-10-24,Desktop,Email
33184,3591,2025-10-30,Mobile,Paid Social
33185,3592,2025-02-05,Mobile,Email
33186,3592,2025-02-09,Desktop,Email
33187,3592,2025-03-05,Mobile,Email
33188,3592,2025-03-22,Desktop,Email
33189,3592,2025-04-09,Mobile,Paid Search
33190,3592,2025-04-27,Mobile,Email
33191,3592,2025-05-13,Desktop,Paid Social
33192,3592,2025-06-01,Tablet,Email
33193,3592,2025-06-22,Mobile,Email
33194,3592,2025-07-07,Desktop,Affiliate
33195,3593,2025-04-23,Mobile,Paid Search
33196,3593,2025-05-08,Mobile,Direct
33197,3593,2025-05-13,Desktop,Affiliate
33198,3593,2025-05-18,Mobile,Paid Search
33199,3593,2025-05-29,Desktop,Paid Search
33200,3593,2025-05-30,Mobile,Paid Search
33201,3593,2025-06-03,Desktop,Direct
33202,3593,2025-06-09,Mobile,Organic Search
33203,3593,2025-06-26,Mobile,Paid Search
33204,3593,2025-06-27,Mobile,Paid Search
33205,3593,2025-07-08,Mobile,Organic Search
33206,3593,2025-07-11,Desktop,Paid Search
33207,3594,2024-12-21,Mobile,Paid Search
33208,3594,2025-02-05,Mobile,Affiliate
33209,3594,2025-02-12,Tablet,Organic Search
33210,3594,2025-02-25,Mobile,Organic Search
33211,3594,2025-02-27,Desktop,Referral
33212,3594,2025-03-04,Mobile,Paid Search
33213,3594,2025-03-24,Mobile,Direct
33214,3594,2025-04-12,Mobile,Paid Social
33215,3594,2025-06-07,Mobile,Paid Search
33216,3594,2025-07-26,Mobile,Organic Search
33217,3594,2025-08-17,Tablet,Organic Search
33218,3594,2025-10-16,Mobile,Email
33219,3594,2025-10-18,Desktop,Paid Social
33220,3595,2025-08-25,Desktop,Direct
33221,3595,2025-08-26,Mobile,Organic Search
33222,3595,2025-09-09,Desktop,Direct
33223,3595,2025-09-17,Desktop,Paid Search
33224,3595,2025-11-06,Mobile,Paid Search
33225,3595,2025-11-07,Mobile,Direct
33226,3596,2024-12-07,Mobile,Referral
33227,3596,2024-12-26,Mobile,Email
33228,3596,2025-01-15,Tablet,Direct
33229,3596,2025-01-28,Mobile,Direct
33230,3596,2025-03-04,Mobile,Direct
33231,3596,2025-03-05,Mobile,Direct
33232,3596,2025-03-15,Mobile,Direct
33233,3596,2025-03-29,Mobile,Direct
33234,3596,2025-04-01,Mobile,Organic Search
33235,3596,2025-04-12,Desktop,Direct
33236,3596,2025-04-21,Mobile,Direct
33237,3596,2025-04-26,Mobile,Direct
33238,3596,2025-04-30,Desktop,Direct
33239,3596,2025-05-03,Desktop,Paid Search
33240,3596,2025-05-07,Mobile,Direct
33241,3596,2025-05-12,Desktop,Direct
33242,3596,2025-05-23,Mobile,Direct
33243,3596,2025-05-24,Mobile,Direct
33244,3596,2025-05-26,Mobile,Direct
33245,3596,2025-06-09,Mobile,Paid Social
33246,3597,2025-04-16,Desktop,Direct
33247,3597,2025-04-30,Desktop,Direct
33248,3597,2025-05-01,Desktop,Direct
33249,3597,2025-05-30,Mobile,Direct
33250,3597,2025-06-01,Mobile,Paid Search
33251,3597,2025-07-05,Mobile,Direct
33252,3597,2025-07-22,Mobile,Direct
33253,3597,2025-07-29,Desktop,Organic Search
33254,3598,2025-02-22,Mobile,Organic Search
33255,3598,2025-03-07,Desktop,Affiliate
33256,3598,2025-04-14,Mobile,Paid Social
33257,3598,2025-04-16,Mobile,Paid Social
33258,3598,2025-05-29,Mobile,Paid Social
33259,3598,2025-07-13,Mobile,Paid Social
33260,3599,2025-01-10,Mobile,Organic Search
33261,3599,2025-01-14,Mobile,Organic Search
33262,3599,2025-02-13,Mobile,Organic Search
33263,3599,2025-02-26,Mobile,Direct
33264,3599,2025-03-11,Mobile,Paid Search
33265,3599,2025-03-17,Mobile,Organic Search
33266,3599,2025-03-20,Mobile,Direct
33267,3599,2025-03-31,Mobile,Organic Search
33268,3599,2025-04-05,Mobile,Organic Search
33269,3599,2025-04-06,Desktop,Paid Search
33270,3599,2025-04-08,Mobile,Organic Search
33271,3599,2025-04-09,Desktop,Organic Search
33272,3599,2025-04-10,Mobile,Organic Search
33273,3599,2025-04-16,Mobile,Organic Search
33274,3599,2025-04-17,Mobile,Paid Social
33275,3599,2025-04-18,Desktop,Organic Search
33276,3599,2025-05-08,Mobile,Referral
33277,3599,2025-05-10,Mobile,Paid Social
33278,3599,2025-05-14,Mobile,Organic Search
33279,3599,2025-05-20,Desktop,Organic Search
33280,3600,2024-12-10,Mobile,Organic Search
33281,3600,2024-12-17,Mobile,Paid Search
33282,3600,2024-12-23,Desktop,Paid Social
33283,3600,2024-12-25,Desktop,Organic Search
33284,3600,2025-01-03,Desktop,Organic Search
33285,3600,2025-01-06,Mobile,Organic Search
33286,3600,2025-01-12,Desktop,Paid Social
33287,3600,2025-01-14,Desktop,Organic Search
33288,3600,2025-01-15,Mobile,Organic Search
33289,3600,2025-01-22,Mobile,Organic Search
33290,3600,2025-01-30,Mobile,Organic Search
33291,3600,2025-02-08,Mobile,Referral
33292,3600,2025-02-25,Desktop,Organic Search
33293,3600,2025-03-08,Mobile,Organic Search
33294,3600,2025-03-10,Mobile,Organic Search
33295,3600,2025-03-17,Mobile,Organic Search
33296,3600,2025-03-18,Mobile,Organic Search
33297,3600,2025-03-27,Mobile,Organic Search
33298,3600,2025-03-29,Desktop,Paid Social
33299,3600,2025-03-30,Desktop,Paid Social
33300,3600,2025-04-19,Mobile,Organic Search
33301,3600,2025-04-20,Mobile,Organic Search
33302,3600,2025-04-25,Mobile,Organic Search
33303,3600,2025-05-09,Mobile,Organic Search
33304,3600,2025-05-23,Desktop,Paid Search
33305,3601,2025-01-13,Tablet,Direct
33306,3601,2025-02-05,Mobile,Direct
33307,3601,2025-04-10,Mobile,Direct
33308,3601,2025-04-30,Desktop,Paid Search
33309,3602,2024-11-22,Desktop,Paid Search
33310,3602,2025-01-20,Desktop,Organic Search
33311,3602,2025-02-10,Desktop,Organic Search
33312,3602,2025-03-02,Mobile,Paid Social
33313,3602,2025-03-30,Mobile,Direct
33314,3602,2025-05-12,Mobile,Paid Search
33315,3602,2025-08-14,Desktop,Affiliate
33316,3602,2025-08-22,Mobile,Paid Social
33317,3602,2025-09-01,Desktop,Paid Social
33318,3602,2025-09-06,Desktop,Organic Search
33319,3602,2025-09-19,Desktop,Referral
33320,3602,2025-09-25,Desktop,Organic Search
33321,3603,2024-12-20,Mobile,Direct
33322,3603,2025-01-04,Desktop,Organic Search
33323,3603,2025-01-05,Mobile,Organic Search
33324,3603,2025-02-03,Mobile,Organic Search
33325,3603,2025-02-14,Desktop,Paid Search
33326,3603,2025-02-22,Mobile,Organic Search
33327,3603,2025-04-09,Mobile,Organic Search
33328,3603,2025-04-10,Mobile,Paid Social
33329,3603,2025-04-16,Mobile,Email
33330,3603,2025-04-18,Mobile,Direct
33331,3603,2025-05-07,Mobile,Direct
33332,3603,2025-05-11,Mobile,Direct
33333,3603,2025-06-22,Mobile,Paid Social
33334,3603,2025-06-26,Mobile,Organic Search
33335,3603,2025-07-22,Desktop,Email
33336,3603,2025-07-23,Desktop,Direct
33337,3603,2025-07-24,Mobile,Organic Search
33338,3603,2025-08-08,Mobile,Organic Search
33339,3604,2024-12-13,Mobile,Organic Search
33340,3604,2025-01-18,Mobile,Paid Social
33341,3604,2025-02-03,Desktop,Paid Social
33342,3604,2025-02-04,Mobile,Paid Social
33343,3604,2025-02-28,Desktop,Paid Social
33344,3604,2025-03-17,Mobile,Direct
33345,3604,2025-04-05,Mobile,Paid Social
33346,3604,2025-04-13,Desktop,Direct
33347,3604,2025-04-15,Desktop,Organic Search
33348,3604,2025-04-18,Mobile,Paid Social
33349,3604,2025-06-03,Desktop,Paid Search
33350,3604,2025-06-09,Mobile,Paid Social
33351,3604,2025-06-10,Desktop,Paid Social
33352,3605,2025-08-11,Tablet,Organic Search
33353,3605,2025-08-14,Mobile,Organic Search
33354,3605,2025-10-07,Mobile,Organic Search
33355,3606,2024-11-18,Mobile,Organic Search
33356,3606,2024-12-22,Desktop,Paid Social
33357,3606,2024-12-31,Mobile,Paid Social
33358,3606,2025-01-14,Mobile,Email
33359,3606,2025-01-23,Mobile,Paid Social
33360,3606,2025-02-06,Desktop,Paid Social
33361,3606,2025-02-13,Mobile,Paid Social
33362,3606,2025-02-25,Mobile,Email
33363,3606,2025-03-28,Mobile,Paid Social
33364,3606,2025-03-29,Mobile,Paid Social
33365,3606,2025-04-17,Mobile,Affiliate
33366,3606,2025-05-15,Mobile,Direct
33367,3606,2025-05-17,Mobile,Paid Social
33368,3606,2025-06-04,Mobile,Paid Social
33369,3606,2025-06-28,Mobile,Paid Search
33370,3606,2025-07-01,Mobile,Paid Social
33371,3606,2025-07-10,Mobile,Paid Social
33372,3606,2025-07-15,Tablet,Paid Social
33373,3606,2025-07-16,Mobile,Paid Social
33374,3606,2025-07-19,Mobile,Paid Social
33375,3606,2025-07-20,Mobile,Paid Social
33376,3606,2025-08-10,Mobile,Paid Social
33377,3606,2025-08-28,Mobile,Paid Social
33378,3607,2025-08-04,Mobile,Direct
33379,3607,2025-09-18,Desktop,Affiliate
33380,3607,2025-10-21,Mobile,Organic Search
33381,3608,2025-01-02,Mobile,Paid Search
33382,3608,2025-01-20,Mobile,Paid Search
33383,3608,2025-04-29,Mobile,Paid Search
33384,3608,2025-05-22,Mobile,Email
